symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
XRPUSDT,LONG,0.556,0.5497,53.9568,-0.33992784,SL_hit,2024-04-23 01:00:00+00:00,2024-04-23 02:55:00+00:00,115.0,False,0.549982,0.565027,0.571045,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.475,15.307,1.9386,-0.3256848,SL_hit,2024-04-23 01:00:00+00:00,2024-04-23 02:55:00+00:00,115.0,False,15.321786,15.704821,15.858036,0.0,UNKNOWN,T2
AVAXUSDT,LONG,39.614,38.994,0.7573,-0.469526,SL_hit,2024-04-23 01:00:00+00:00,2024-04-23 02:55:00+00:00,115.0,False,39.0015,40.53275,41.14525,0.0,UNKNOWN,T2
AVAXUSDT,LONG,38.692,39.069,0.7754,0.2923258,trailing_stop,2024-04-24 01:00:00+00:00,2024-04-24 01:30:00+00:00,30.0,False,38.13575,39.526375,40.082625,0.0,UNKNOWN,T2
AVAXUSDT,LONG,39.09,39.61,0.7675,0.3991,trailing_stop,2024-04-24 01:30:00+00:00,2024-04-24 05:05:00+00:00,215.0,False,38.381786,40.152321,40.860536,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.326,15.434,1.9575,0.21141,trailing_stop,2024-04-24 01:15:00+00:00,2024-04-24 05:15:00+00:00,240.0,False,15.152071,15.586893,15.760821,0.0,UNKNOWN,T2
LINKUSDT,LONG,14.68,14.781,2.0436,0.2064036,trailing_stop,2024-04-25 05:00:00+00:00,2024-04-25 05:50:00+00:00,50.0,False,14.376071,15.135893,15.439821,0.0,UNKNOWN,T2
LINKUSDT,LONG,14.772,14.472,2.0309,-0.60927,SL_hit,2024-04-25 05:50:00+00:00,2024-04-25 10:15:00+00:00,265.0,False,14.484679,15.202982,15.490304,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5225,0.5267,57.4163,0.24114846,trailing_stop,2024-04-25 15:15:00+00:00,2024-04-25 17:15:00+00:00,120.0,False,0.514036,0.535196,0.543661,0.0,UNKNOWN,T2
LINKUSDT,LONG,14.665,14.786,2.0457,0.2475297,trailing_stop,2024-04-26 02:45:00+00:00,2024-04-26 06:05:00+00:00,200.0,False,14.399643,15.063036,15.328393,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5285,0.5324,56.7644,0.22138116,trailing_stop,2024-04-26 03:00:00+00:00,2024-04-26 06:05:00+00:00,185.0,False,0.5205,0.5405,0.5485,0.0,UNKNOWN,T2
AVAXUSDT,LONG,35.76,35.025,0.8389,-0.6165915,SL_hit,2024-04-26 14:00:00+00:00,2024-04-26 15:05:00+00:00,65.0,False,35.059643,36.810536,37.510893,0.0,UNKNOWN,T2
AVAXUSDT,LONG,34.399,33.993,0.8721,-0.3540726,time_stop,2024-04-27 04:30:00+00:00,2024-04-27 10:30:00+00:00,360.0,False,33.694714,35.455429,36.159714,0.0,UNKNOWN,T2
AVAXUSDT,LONG,34.129,34.267,0.879,0.121302,trailing_stop,2024-04-27 12:45:00+00:00,2024-04-27 14:15:00+00:00,90.0,False,33.660786,34.831321,35.299536,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5162,0.5195,58.117,0.1917861,trailing_stop,2024-04-27 13:00:00+00:00,2024-04-27 18:10:00+00:00,310.0,False,0.511486,0.523271,0.527986,0.0,UNKNOWN,T2
